date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,0:00,0,0,17.89,58.71,0,14.2,0
2018/7/1,0:15,0,0,17.88,58.66,0,14.3,0
2018/7/1,0:30,0,0,17.8,58.88,0,13.5,0
2018/7/1,0:45,0,0,17.67,59.29,0,12.8,0
2018/7/1,1:00,0,0,17.48,60.04,0,12.8,0
2018/7/1,1:15,0,0,17.3,60.7,0,12.6,0
2018/7/1,1:30,0,0,17.19,61.06,0,12.6,0
2018/7/1,1:45,0,0,17.08,61.42,0,12.4,0
2018/7/1,2:00,0,0,16.96,61.82,0,12.6,0
2018/7/1,2:15,0,0,16.88,62.07,0,12.7,0
2018/7/1,2:30,0,0,16.89,61.89,0,12.6,0
2018/7/1,2:45,0,0,16.83,62.01,0,12.5,0
2018/7/1,3:00,0,0,16.69,62.48,0,12.4,0
2018/7/1,3:15,0,0,16.52,63.09,0,11.8,0
2018/7/1,3:30,0,0,16.32,63.83,0,12.1,0
2018/7/1,3:45,0,0,16.12,64.56,0,11.9,0
2018/7/1,4:00,0,0,15.96,65.15,0,11.4,0
2018/7/1,4:15,0,0,15.84,65.58,0,11.4,0
2018/7/1,4:30,0,0,15.74,65.89,0,10.9,0
2018/7/1,4:45,0,0,15.66,66.17,0,11.1,0
2018/7/1,5:00,0,0,15.6,66.33,1,10.9,0
2018/7/1,5:15,18.63,10.09,15.74,65.95,10,10.8,0.1232
2018/7/1,5:30,43.02,28.78,16.03,65.46,23,11.1,0.3192
2018/7/1,5:45,86.3,65.89,16.59,64.46,40,11.3,0.7784
2018/7/1,6:00,117.81,94.27,17.15,63.92,56,12.5,1.1816
2018/7/1,6:15,167.56,140.25,17.91,62.85,70,12.9,1.6744
2018/7/1,6:30,201.86,172.47,18.73,62.1,116,13.9,2.3856
2018/7/1,6:45,254.36,222.31,19.68,58.92,153,15.2,3.1528
2018/7/1,7:00,289.8,256.21,20.12,54.3,205,16.9,4.0432
2018/7/1,7:15,343.17,307.54,20.53,53.62,239,18.799999,4.9392
2018/7/1,7:30,378.65,341.8,20.86,51.96,296,19.799999,6.1152
2018/7/1,7:45,431.24,392.76,21.23,51.45,363,20.200001,7.3528
2018/7/1,8:00,465.66,426.19,21.64,50.58,425,20.9,8.461599
2018/7/1,8:15,515.99,475.16,22,48.83,493,21.5,9.6208
2018/7/1,8:30,548.5,506.84,22.31,48.41,567,21.200001,10.8248
2018/7/1,8:45,595.53,552.75,22.67,47.69,637,21.6,11.9896
2018/7/1,9:00,625.6,582.14,22.93,46.43,695,21.6,13.0256
2018/7/1,9:15,668.48,624.07,23.18,46.23,758,21.5,14.1848
2018/7/1,9:30,695.48,650.5,23.4,46.18,802,22.700001,15.0192
2018/7/1,9:45,733.37,687.61,23.61,45.75,843,23,16.1392
2018/7/1,10:00,756.68,710.46,23.79,45.74,933,22.5,17.9256
2018/7/1,10:15,788.47,741.62,24,45.67,964,23.1,16.6432
2018/7/1,10:30,807.27,760.06,24.16,45.65,1039,23.1,17.8976
2018/7/1,10:45,830.77,783.17,24.29,46.14,500,23.200001,16.5256
2018/7/1,11:00,838.34,790.85,24.41,46.48,1137,22.9,16.2792
2018/7/1,11:15,838.73,791.89,24.59,46.06,1000,23.9,18.7432
2018/7/1,11:30,815.84,770.62,24.8,45.1,481,24.299999,14.5376
2018/7/1,11:45,781.82,738.88,25.05,43.57,425,24.6,14.2128
2018/7/1,12:00,742.55,701.94,25.3,41.85,1221,24.799999,20.714399
2018/7/1,12:15,721.52,682.2,25.56,40.36,1245,25.6,12.488
2018/7/1,12:30,725.6,686.09,25.76,39.25,1169,25.5,11.06
2018/7/1,12:45,745.55,704.86,25.89,38.65,1196,25.6,18.3064
2018/7/1,13:00,763.84,722.02,25.96,38.63,1127,25.799999,15.204
2018/7/1,13:15,765.12,722.89,25.99,38.85,1116,26.299999,14.56
2018/7/1,13:30,755.82,713.79,26.03,39.07,256,25.1,5.1128
2018/7/1,13:45,734.32,692.91,26.08,39.13,933,24.9,11.6984
2018/7/1,14:00,718.81,677.8,26.15,38.93,917,25.9,12.8128
2018/7/1,14:15,702.1,661.24,26.23,38.79,534,26,15.6184
2018/7/1,14:30,699.86,658.48,26.32,38.73,324,25.9,10.0128
2018/7/1,14:45,693.94,651.79,26.38,38.64,550,25.299999,9.9176
2018/7/1,15:00,697.96,654.68,26.44,38.44,820,25.299999,14.0952
2018/7/1,15:15,683.87,639.98,26.47,38.19,330,25.200001,10.6792
2018/7/1,15:30,670.8,626.63,26.51,37.83,336,24.700001,9.4416
2018/7/1,15:45,634.31,590.71,26.5,37.62,300,24.4,7.6832
2018/7/1,16:00,606.16,563.15,26.49,37.49,268,24.299999,6.0424
2018/7/1,16:15,560.23,518.32,26.45,37.4,277,24.700001,4.2224
2018/7/1,16:30,528.35,487.22,26.41,37.23,275,23.799999,4.676
2018/7/1,16:45,478.89,439.07,26.35,37.07,174,23.6,3.668
