date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,0:00,0,0,24.54,44.96,0.995675,25.756001,0
2018/7/1,0:15,0,0,24.38,45.32,0.99565,25.605,0
2018/7/1,0:30,0,0,24.22,45.69,0.995608,25.254999,0
2018/7/1,0:45,0,0,23.96,46.3,0.995597,25.156,0
2018/7/1,1:00,0,0,23.78,46.69,0.995577,25.285999,0
2018/7/1,1:15,0,0,23.63,46.96,0.995558,25.035999,0
2018/7/1,1:30,0,0,23.49,47.18,1.991115,24.625,0
2018/7/1,1:45,0,0,23.3,47.57,0.995534,24.966,0
2018/7/1,2:00,0,0,23.14,47.87,0,25.426001,0
2018/7/1,2:15,0,0,23.04,48.21,0.995557,25.224001,0
2018/7/1,2:30,0,0,22.89,49.46,0.995544,24.945999,0
2018/7/1,2:45,0,0,22.6,51.84,0.995543,24.664,0
2018/7/1,3:00,0,0,22.23,54.61,0,24.573999,0
2018/7/1,3:15,0,0,21.89,56.92,0.995542,24.535,0
2018/7/1,3:30,0,0,21.62,58.49,0.995543,24.464001,0
2018/7/1,3:45,0,0,21.42,59.49,0.995543,24.181999,0
2018/7/1,4:00,0,0,21.27,60.24,0.995542,24.093,0
2018/7/1,4:15,0,0,21.15,60.93,0,24.063999,0
2018/7/1,4:30,0,0,21.03,61.66,0,23.652,0
2018/7/1,4:45,0,0,20.91,62.45,0,24.011999,0
2018/7/1,5:00,0,0,20.78,63.35,2.986673,23.851999,0
2018/7/1,5:15,14.71,7,20.73,63.98,7.964301,23.972,0
2018/7/1,5:30,37.43,23.39,20.89,63.95,17.919741,23.562,0.10715
2018/7/1,5:45,78.87,57.85,21.25,63.25,31.857071,23.752001,0.358395
2018/7/1,6:00,109.42,84.83,21.68,62.41,43.804241,23.532,0.591172
2018/7/1,6:15,157.98,129.05,22.22,61.28,66.700829,24.214001,0.956949
2018/7/1,6:30,191.6,160.26,22.72,60.3,65.706528,24.493999,1.126918
2018/7/1,6:45,243.21,208.74,23.26,59.14,113.4935,24.915001,1.884367
2018/7/1,7:00,278.04,241.77,23.76,58.11,164.264893,25.566,2.845008
2018/7/1,7:15,330.48,291.78,24.28,56.84,206.080704,25.976,3.698516
2018/7/1,7:30,365.29,325.16,24.66,55.9,246.916,25.917,4.492907
2018/7/1,7:45,416.98,374.91,25.01,55.33,287.745087,26.476,5.383328
2018/7/1,8:00,450.9,407.64,25.35,55.02,333.552307,26.796,6.425235
2018/7/1,8:15,500.71,455.83,25.73,54.65,374.388489,26.308001,7.371
2018/7/1,8:30,533.07,487.19,26.1,53.89,429.157501,26.777,8.372437
2018/7/1,8:45,579.97,532.73,26.57,52.5,459.029999,26.867001,9.273907
2018/7/1,9:00,609.92,561.86,27.03,50.81,500.850494,27.247999,10.01656
2018/7/1,9:15,652.63,603.43,27.45,49.46,520.765015,27.368,10.78875
2018/7/1,9:30,679.5,629.62,27.88,48.72,584.491516,26.997999,11.87878
2018/7/1,9:45,717.19,666.37,28.32,48.04,628.303528,27.469999,12.65469
2018/7/1,10:00,740.46,689.08,28.74,47.34,664.149719,28.388,13.45662
2018/7/1,10:15,772.53,720.39,29.24,45.57,685.059875,28.451,14.03281
2018/7/1,10:30,791.89,739.3,29.78,43.03,718.914612,29.309999,14.62388
2018/7/1,10:45,817.63,764.44,30.16,41.25,741.833008,29.09,15.05263
2018/7/1,11:00,832.65,779.12,30.56,40.36,769.72699,29.719999,15.51813
2018/7/1,11:15,851.73,797.76,31.03,39.37,768.715881,29.608999,15.68088
2018/7/1,11:30,862.09,807.9,31.48,38.33,795.630676,30.35,15.99456
2018/7/1,11:45,874.02,819.58,31.94,37.07,806.567627,29.708,16.216379
2018/7/1,12:00,879.55,825,32.39,34.33,813.542114,30.388,16.45656
2018/7/1,12:15,884.14,829.49,32.75,32.81,796.603394,31.32,16.330999
2018/7/1,12:30,884.66,830.01,33.1,31.16,810.547729,30.608999,16.471439
2018/7/1,12:45,881.65,827.07,33.38,30.19,800.61322,30.75,16.379129
2018/7/1,13:00,876.96,822.49,33.63,29.56,792.682922,30.5,16.253559
2018/7/1,13:15,866.18,811.91,33.9,28.6,702.049622,31.358999,15.49231
2018/7/1,13:30,856.58,802.58,34.13,28.05,734.904419,32.237999,15.80994
2018/7/1,13:45,838.71,785.11,34.31,27.76,736.906006,31.27,15.18913
2018/7/1,14:00,824.38,771.12,34.48,27.44,646.328979,31.478001,14.49831
2018/7/1,14:15,799.41,746.72,34.64,27,594.551025,32.307999,12.7435
2018/7/1,14:30,780.58,728.32,34.82,26.41,577.646606,32.207001,12.72863
2018/7/1,14:45,749.23,697.72,34.95,26.12,563.740112,32.277,11.08822
2018/7/1,15:00,726.47,675.51,35.07,25.91,531.887024,32.598,10.91081
2018/7/1,15:15,689.85,639.8,35.16,25.64,588.663696,32.818001,11.88622
2018/7/1,15:30,663.78,614.41,35.25,25.31,396.431793,32.080002,9.12975
2018/7/1,15:45,622.19,573.92,35.31,24.98,185.267899,32.338001,5.27986
2018/7/1,16:00,592.84,545.38,35.36,24.67,357.587097,32.658001,8.091563
2018/7/1,16:15,546.48,500.36,35.38,24.54,389.451996,31.938,8.856531
2018/7/1,16:30,512.78,467.76,35.38,24.57,317.729095,32.108002,7.341469
2018/7/1,16:45,455.77,413,35.35,24.78,232.066895,32.678001,4.866094
2018/7/1,17:00,402.57,362.86,35.31,25.12,209.149902,32.688,5.021188
2018/7/1,17:15,320.71,286.3,35.21,25.7,189.223602,32.188,4.533484
2018/7/1,17:30,250.98,222.31,35.11,26.37,89.627563,31.677999,1.895414
2018/7/1,17:45,179.23,156.47,34.97,27.18,88.628952,31.839001,1.740266
2018/7/1,18:00,135.6,116.94,34.84,27.97,75.679733,31.778,1.481621
2018/7/1,18:15,97.38,81.99,34.65,28.72,71.693947,31.659,1.352313
